concept_id,keep_entry_in_codeset,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
40234021,NA,triamcinolone acetonide 1 MG/ML [Aricin],Drug,RxNorm,Branded Drug Comp,S,1085761,2011-02-06,2099-12-31,NULL
40234022,NA,triamcinolone acetonide 1 MG/ML [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085657,2011-02-06,2099-12-31,NULL
40234023,NA,triamcinolone acetonide 1 MG/ML [Delta Tritex],Drug,RxNorm,Branded Drug Comp,S,1085971,2011-02-06,2099-12-31,NULL
44507749,NA,triamcinolone acetonide 1 MG/ML [Dermasorb TA],Drug,RxNorm,Branded Drug Comp,S,1442873,2013-12-02,2099-12-31,NULL
40234024,NA,triamcinolone acetonide 1 MG/ML [Flutex],Drug,RxNorm,Branded Drug Comp,S,1085776,2011-02-06,2099-12-31,NULL
40234025,NA,triamcinolone acetonide 1 MG/ML [Kenalog],Drug,RxNorm,Branded Drug Comp,S,1085743,2011-02-06,2099-12-31,NULL
40239015,NA,triamcinolone acetonide 1 MG/ML [Ledercort],Drug,RxNorm,Branded Drug Comp,S,1110479,2011-06-05,2099-12-31,NULL
40228089,NA,triamcinolone acetonide 1 MG/ML [Pediaderm TA],Drug,RxNorm,Branded Drug Comp,S,1014316,2010-10-31,2099-12-31,NULL
40239016,NA,triamcinolone acetonide 1 MG/ML [Rx Triamcinolone],Drug,RxNorm,Branded Drug Comp,S,1110460,2011-06-05,2099-12-31,NULL
40234026,NA,triamcinolone acetonide 1 MG/ML [Triacet],Drug,RxNorm,Branded Drug Comp,S,1085782,2011-02-06,2099-12-31,NULL
40234027,NA,triamcinolone acetonide 1 MG/ML [Triderm],Drug,RxNorm,Branded Drug Comp,S,1085772,2011-02-06,2099-12-31,NULL
40234028,NA,triamcinolone acetonide 1 MG/ML [Zytopic],Drug,RxNorm,Branded Drug Comp,S,1085784,2011-02-06,2099-12-31,NULL
40228087,NA,triamcinolone acetonide 1 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,1014314,2010-10-31,2099-12-31,NULL
19027285,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Adcortyl],Drug,RxNorm,Branded Drug,S,204080,1970-01-01,2099-12-31,NULL
40234011,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Aricin],Drug,RxNorm,Branded Drug,S,1085762,2011-02-06,2099-12-31,NULL
40234012,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Aristocort],Drug,RxNorm,Branded Drug,S,1085658,2011-02-06,2099-12-31,NULL
40234013,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Delta Tritex],Drug,RxNorm,Branded Drug,S,1085973,2011-02-06,2099-12-31,NULL
44507748,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Dermasorb TA],Drug,RxNorm,Branded Drug,S,1442876,2013-12-02,2099-12-31,NULL
40234014,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Flutex],Drug,RxNorm,Branded Drug,S,1085777,2011-02-06,2099-12-31,NULL
40234015,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Kenalog],Drug,RxNorm,Branded Drug,S,1085744,2011-02-06,2099-12-31,NULL
19027286,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Ledercort],Drug,RxNorm,Branded Drug,S,204081,1970-01-01,2099-12-31,NULL
40228088,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Pediaderm TA],Drug,RxNorm,Branded Drug,S,1014318,2010-10-31,2099-12-31,NULL
19039049,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Rx Triamcinolone],Drug,RxNorm,Branded Drug,S,208620,1970-01-01,2099-12-31,NULL
40234016,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Triacet],Drug,RxNorm,Branded Drug,S,1085783,2011-02-06,2099-12-31,NULL
40234017,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Triderm],Drug,RxNorm,Branded Drug,S,1085773,2011-02-06,2099-12-31,NULL
40234018,NA,triamcinolone acetonide 1 MG/ML Topical Cream [Zytopic],Drug,RxNorm,Branded Drug,S,1085785,2011-02-06,2099-12-31,NULL
40234019,NA,triamcinolone acetonide 1 MG/ML Topical Lotion,Drug,RxNorm,Clinical Drug,S,1085745,2011-02-06,2099-12-31,NULL
40234020,NA,triamcinolone acetonide 1 MG/ML Topical Lotion [Kenalog],Drug,RxNorm,Branded Drug,S,1085746,2011-02-06,2099-12-31,NULL
40241184,NA,triamcinolone acetonide 1.5 MG,Drug,RxNorm,Clinical Drug Comp,S,1114841,2011-07-31,2099-12-31,NULL
43526086,NA,triamcinolone acetonide 1.5 MG [Cortalone],Drug,RxNorm,Branded Drug Comp,S,1376436,2013-05-06,2099-12-31,NULL
1559868,NA,triamcinolone acetonide 1.5 MG [Vetalog],Drug,RxNorm,Branded Drug Comp,S,2048894,2018-08-06,2099-12-31,NULL
40241185,NA,triamcinolone acetonide 1.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1114842,2011-07-31,2099-12-31,NULL
43526085,NA,triamcinolone acetonide 1.5 MG Oral Tablet [Cortalone],Drug,RxNorm,Branded Drug,S,1376440,2013-05-06,2099-12-31,NULL
1559869,NA,triamcinolone acetonide 1.5 MG Oral Tablet [Vetalog],Drug,RxNorm,Branded Drug,S,2048895,2018-08-06,2099-12-31,NULL
40234029,NA,triamcinolone acetonide 10 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085749,2011-02-06,2099-12-31,NULL
40234032,NA,triamcinolone acetonide 10 MG/ML [Kenalog],Drug,RxNorm,Branded Drug Comp,S,1085751,2011-02-06,2099-12-31,NULL
40234030,NA,triamcinolone acetonide 10 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1085750,2011-02-06,2099-12-31,NULL
40234031,NA,triamcinolone acetonide 10 MG/ML Injectable Suspension [Kenalog],Drug,RxNorm,Branded Drug,S,1085752,2011-02-06,2099-12-31,NULL
46275285,NA,triamcinolone acetonide 10 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,1658270,2015-09-08,2099-12-31,NULL
35604770,NA,triamcinolone acetonide 2 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1739201,2016-05-02,2099-12-31,NULL
35604773,NA,triamcinolone acetonide 2 MG/ML [Vetalog],Drug,RxNorm,Branded Drug Comp,S,1739204,2016-05-02,2099-12-31,NULL
35604771,NA,triamcinolone acetonide 2 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1739202,2016-05-02,2099-12-31,NULL
35604853,NA,triamcinolone acetonide 2 MG/ML Injectable Suspension [Vetalog],Drug,RxNorm,Branded Drug,S,1739207,2016-05-02,2099-12-31,NULL
37002458,NA,triamcinolone acetonide 21-dipotassium phosphate,Drug,RxNorm,Precise Ingredient,NULL,2389302,2021-01-04,2099-12-31,NULL
40234033,NA,triamcinolone acetonide 3 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085984,2011-02-06,2099-12-31,NULL
40234036,NA,triamcinolone acetonide 3 MG/ML [TAC],Drug,RxNorm,Branded Drug Comp,S,1085986,2011-02-06,2099-12-31,NULL
40234034,NA,triamcinolone acetonide 3 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1085985,2011-02-06,2099-12-31,NULL
40234035,NA,triamcinolone acetonide 3 MG/ML Injectable Suspension [TAC],Drug,RxNorm,Branded Drug,S,1085987,2011-02-06,2099-12-31,NULL
792426,NA,triamcinolone acetonide 32 MG,Drug,RxNorm,Clinical Drug Comp,S,1947130,2018-02-05,2099-12-31,NULL
792428,NA,triamcinolone acetonide 32 MG [Zilretta],Drug,RxNorm,Branded Drug Comp,S,1947132,2018-02-05,2099-12-31,NULL
792427,NA,triamcinolone acetonide 32 MG Injection,Drug,RxNorm,Clinical Drug,S,1947131,2018-02-05,2099-12-31,NULL
792429,NA,triamcinolone acetonide 32 MG Injection [Zilretta],Drug,RxNorm,Branded Drug,S,1947133,2018-02-05,2099-12-31,NULL
40234037,NA,triamcinolone acetonide 40 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085753,2011-02-06,2099-12-31,NULL
40234061,NA,triamcinolone acetonide 40 MG/ML [Acetocot],Drug,RxNorm,Branded Drug Comp,S,1085999,2011-02-06,2099-12-31,NULL
40234062,NA,triamcinolone acetonide 40 MG/ML [Cenocort],Drug,RxNorm,Branded Drug Comp,S,1086339,2011-02-06,2099-12-31,NULL
40234063,NA,triamcinolone acetonide 40 MG/ML [Clinalog],Drug,RxNorm,Branded Drug Comp,S,1086034,2011-02-06,2099-12-31,NULL
40234064,NA,triamcinolone acetonide 40 MG/ML [Cort-K],Drug,RxNorm,Branded Drug Comp,S,1086036,2011-02-06,2099-12-31,NULL
40234065,NA,triamcinolone acetonide 40 MG/ML [Cortinide],Drug,RxNorm,Branded Drug Comp,S,1086239,2011-02-06,2099-12-31,NULL
40234066,NA,triamcinolone acetonide 40 MG/ML [Ken-Jec],Drug,RxNorm,Branded Drug Comp,S,1086039,2011-02-06,2099-12-31,NULL
40234067,NA,triamcinolone acetonide 40 MG/ML [Kenaject],Drug,RxNorm,Branded Drug Comp,S,1086043,2011-02-06,2099-12-31,NULL
40234068,NA,triamcinolone acetonide 40 MG/ML [Kenalog],Drug,RxNorm,Branded Drug Comp,S,1085755,2011-02-06,2099-12-31,NULL
40234069,NA,triamcinolone acetonide 40 MG/ML [Robalog],Drug,RxNorm,Branded Drug Comp,S,1086241,2011-02-06,2099-12-31,NULL
40234070,NA,triamcinolone acetonide 40 MG/ML [Sano Log],Drug,RxNorm,Branded Drug Comp,S,1086248,2011-02-06,2099-12-31,NULL
40234071,NA,triamcinolone acetonide 40 MG/ML [TAC],Drug,RxNorm,Branded Drug Comp,S,1086342,2011-02-06,2099-12-31,NULL
40234072,NA,triamcinolone acetonide 40 MG/ML [Tramacort],Drug,RxNorm,Branded Drug Comp,S,1086047,2011-02-06,2099-12-31,NULL
40234073,NA,triamcinolone acetonide 40 MG/ML [Tri-Kort],Drug,RxNorm,Branded Drug Comp,S,1086252,2011-02-06,2099-12-31,NULL
40234074,NA,triamcinolone acetonide 40 MG/ML [Tri-Med],Drug,RxNorm,Branded Drug Comp,S,1086254,2011-02-06,2099-12-31,NULL
40234075,NA,triamcinolone acetonide 40 MG/ML [Triam],Drug,RxNorm,Branded Drug Comp,S,1086053,2011-02-06,2099-12-31,NULL
40234076,NA,triamcinolone acetonide 40 MG/ML [Triamcot],Drug,RxNorm,Branded Drug Comp,S,1086256,2011-02-06,2099-12-31,NULL
40234077,NA,triamcinolone acetonide 40 MG/ML [Triamonide],Drug,RxNorm,Branded Drug Comp,S,1086113,2011-02-06,2099-12-31,NULL
40234078,NA,triamcinolone acetonide 40 MG/ML [Triesence],Drug,RxNorm,Branded Drug Comp,S,1086258,2011-02-06,2099-12-31,NULL
40234079,NA,triamcinolone acetonide 40 MG/ML [Trilocort],Drug,RxNorm,Branded Drug Comp,S,1086452,2011-02-06,2099-12-31,NULL
40234080,NA,triamcinolone acetonide 40 MG/ML [Trilog],Drug,RxNorm,Branded Drug Comp,S,1086260,2011-02-06,2099-12-31,NULL
40234081,NA,triamcinolone acetonide 40 MG/ML [Trilone],Drug,RxNorm,Branded Drug Comp,S,1086262,2011-02-06,2099-12-31,NULL
40234082,NA,triamcinolone acetonide 40 MG/ML [U-Tri-Lone],Drug,RxNorm,Branded Drug Comp,S,1086266,2011-02-06,2099-12-31,NULL
40234038,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1085754,2011-02-06,2099-12-31,NULL
40234039,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Acetocot],Drug,RxNorm,Branded Drug,S,1086000,2011-02-06,2099-12-31,NULL
40234040,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Cenocort],Drug,RxNorm,Branded Drug,S,1086341,2011-02-06,2099-12-31,NULL
40234041,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Clinalog],Drug,RxNorm,Branded Drug,S,1086035,2011-02-06,2099-12-31,NULL
40234042,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Cort-K],Drug,RxNorm,Branded Drug,S,1086037,2011-02-06,2099-12-31,NULL
40234043,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Cortinide],Drug,RxNorm,Branded Drug,S,1086240,2011-02-06,2099-12-31,NULL
40234044,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Ken-Jec],Drug,RxNorm,Branded Drug,S,1086041,2011-02-06,2099-12-31,NULL
40234045,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Kenaject],Drug,RxNorm,Branded Drug,S,1086045,2011-02-06,2099-12-31,NULL
40234046,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Kenalog],Drug,RxNorm,Branded Drug,S,1085756,2011-02-06,2099-12-31,NULL
40234047,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Robalog],Drug,RxNorm,Branded Drug,S,1086242,2011-02-06,2099-12-31,NULL
40234048,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Sano Log],Drug,RxNorm,Branded Drug,S,1086249,2011-02-06,2099-12-31,NULL
40234049,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [TAC],Drug,RxNorm,Branded Drug,S,1086343,2011-02-06,2099-12-31,NULL
40234050,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Tramacort],Drug,RxNorm,Branded Drug,S,1086049,2011-02-06,2099-12-31,NULL
40234051,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Tri-Kort],Drug,RxNorm,Branded Drug,S,1086253,2011-02-06,2099-12-31,NULL
40234052,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Tri-Med],Drug,RxNorm,Branded Drug,S,1086255,2011-02-06,2099-12-31,NULL
40234053,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Triam],Drug,RxNorm,Branded Drug,S,1086055,2011-02-06,2099-12-31,NULL
40234054,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Triamcot],Drug,RxNorm,Branded Drug,S,1086257,2011-02-06,2099-12-31,NULL
40234055,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Triamonide],Drug,RxNorm,Branded Drug,S,1086115,2011-02-06,2099-12-31,NULL
40234057,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Trilocort],Drug,RxNorm,Branded Drug,S,1086453,2011-02-06,2099-12-31,NULL
40234058,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Trilog],Drug,RxNorm,Branded Drug,S,1086261,2011-02-06,2099-12-31,NULL
40234059,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [Trilone],Drug,RxNorm,Branded Drug,S,1086263,2011-02-06,2099-12-31,NULL
40234060,NA,triamcinolone acetonide 40 MG/ML Injectable Suspension [U-Tri-Lone],Drug,RxNorm,Branded Drug,S,1086267,2011-02-06,2099-12-31,NULL
42629020,NA,triamcinolone acetonide 40 MG/ML Injection,Drug,RxNorm,Clinical Drug,S,1792147,2016-06-06,2099-12-31,NULL
739917,NA,triamcinolone acetonide 40 MG/ML Injection [Kenalog],Drug,RxNorm,Branded Drug,S,2480109,2021-04-05,2099-12-31,NULL
42629021,NA,triamcinolone acetonide 40 MG/ML Injection [Triesence],Drug,RxNorm,Branded Drug,S,1792148,2016-06-06,2099-12-31,NULL
42903031,NA,triamcinolone acetonide 40 MG/ML Prefilled Syringe,Drug,RxNorm,Clinical Drug,S,1360144,2012-12-03,2099-12-31,NULL
40234083,NA,triamcinolone acetonide 5 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085685,2011-02-06,2099-12-31,NULL
40234090,NA,triamcinolone acetonide 5 MG/ML [Aricin],Drug,RxNorm,Branded Drug Comp,S,1085763,2011-02-06,2099-12-31,NULL
40234091,NA,triamcinolone acetonide 5 MG/ML [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085687,2011-02-06,2099-12-31,NULL
40234092,NA,triamcinolone acetonide 5 MG/ML [Cinalog],Drug,RxNorm,Branded Drug Comp,S,1086270,2011-02-06,2099-12-31,NULL
40234093,NA,triamcinolone acetonide 5 MG/ML [Flutex],Drug,RxNorm,Branded Drug Comp,S,1085778,2011-02-06,2099-12-31,NULL
40234094,NA,triamcinolone acetonide 5 MG/ML [Kenalog],Drug,RxNorm,Branded Drug Comp,S,1085747,2011-02-06,2099-12-31,NULL
46234381,NA,triamcinolone acetonide 5 MG/ML [Triderm],Drug,RxNorm,Branded Drug Comp,S,1648998,2015-07-06,2099-12-31,NULL
40234084,NA,triamcinolone acetonide 5 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,1085686,2011-02-06,2099-12-31,NULL
40234085,NA,triamcinolone acetonide 5 MG/ML Topical Cream [Aricin],Drug,RxNorm,Branded Drug,S,1085764,2011-02-06,2099-12-31,NULL
40234086,NA,triamcinolone acetonide 5 MG/ML Topical Cream [Aristocort],Drug,RxNorm,Branded Drug,S,1085688,2011-02-06,2099-12-31,NULL
40234087,NA,triamcinolone acetonide 5 MG/ML Topical Cream [Cinalog],Drug,RxNorm,Branded Drug,S,1086271,2011-02-06,2099-12-31,NULL
40234088,NA,triamcinolone acetonide 5 MG/ML Topical Cream [Flutex],Drug,RxNorm,Branded Drug,S,1085779,2011-02-06,2099-12-31,NULL
40234089,NA,triamcinolone acetonide 5 MG/ML Topical Cream [Kenalog],Drug,RxNorm,Branded Drug,S,1085748,2011-02-06,2099-12-31,NULL
46234382,NA,triamcinolone acetonide 5 MG/ML Topical Cream [Triderm],Drug,RxNorm,Branded Drug,S,1648999,2015-07-06,2099-12-31,NULL
35604854,NA,triamcinolone acetonide 6 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1739208,2016-05-02,2099-12-31,NULL
35604856,NA,triamcinolone acetonide 6 MG/ML [Vetalog],Drug,RxNorm,Branded Drug Comp,S,1739210,2016-05-02,2099-12-31,NULL
35604855,NA,triamcinolone acetonide 6 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1739209,2016-05-02,2099-12-31,NULL
35604857,NA,triamcinolone acetonide 6 MG/ML Injectable Suspension [Vetalog],Drug,RxNorm,Branded Drug,S,1739211,2016-05-02,2099-12-31,NULL
904509,NA,triamcinolone acetonide 80 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,833448,2009-03-01,2099-12-31,NULL
789931,NA,triamcinolone acetonide 80 MG/ML [Kenalog],Drug,RxNorm,Branded Drug Comp,S,2168082,2019-06-03,2099-12-31,NULL
19032638,NA,triamcinolone acetonide 80 MG/ML [Trivaris],Drug,RxNorm,Branded Drug Comp,S,835558,2009-04-05,2099-12-31,NULL
789930,NA,triamcinolone acetonide 80 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,2168081,2019-06-03,2099-12-31,NULL
789932,NA,triamcinolone acetonide 80 MG/ML Injectable Suspension [Kenalog],Drug,RxNorm,Branded Drug,S,2168083,2019-06-03,2099-12-31,NULL
789935,NA,triamcinolone acetonide 80 MG/ML Injection,Drug,RxNorm,Clinical Drug,S,2168098,2019-06-03,2099-12-31,NULL
789936,NA,triamcinolone acetonide 80 MG/ML Injection [Kenalog],Drug,RxNorm,Branded Drug,S,2168099,2019-06-03,2099-12-31,NULL
42902440,NA,triamcinolone acetonide 80 MG/ML Prefilled Syringe,Drug,RxNorm,Clinical Drug,S,1359553,2012-12-03,2099-12-31,NULL
42903212,NA,triamcinolone acetonide 80 MG/ML Prefilled Syringe [Trivaris],Drug,RxNorm,Branded Drug,S,1360325,2012-12-03,2099-12-31,NULL
36245961,NA,triamcinolone Buccal Product,Drug,RxNorm,Clinical Dose Group,C,1295622,2016-08-01,2099-12-31,NULL
40085175,NA,triamcinolone Buccal Tablet,Drug,RxNorm,Clinical Drug Form,S,439441,1970-01-01,2099-12-31,NULL
19009827,NA,triamcinolone diacetate,Drug,RxNorm,Precise Ingredient,NULL,10762,1970-01-01,2099-12-31,NULL
40234790,NA,triamcinolone diacetate 0.4 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1086325,2011-02-06,2099-12-31,NULL
40234791,NA,triamcinolone diacetate 0.4 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,1086326,2011-02-06,2099-12-31,NULL
40234792,NA,triamcinolone diacetate 0.8 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1086327,2011-02-06,2099-12-31,NULL
40234793,NA,triamcinolone diacetate 0.8 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,1086328,2011-02-06,2099-12-31,NULL
40234794,NA,triamcinolone diacetate 10 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1086335,2011-02-06,2099-12-31,NULL
40234795,NA,triamcinolone diacetate 10 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1086336,2011-02-06,2099-12-31,NULL
40234796,NA,triamcinolone diacetate 25 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085665,2011-02-06,2099-12-31,NULL
40234799,NA,triamcinolone diacetate 25 MG/ML [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085689,2011-02-06,2099-12-31,NULL
40234797,NA,triamcinolone diacetate 25 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1085666,2011-02-06,2099-12-31,NULL
40234798,NA,triamcinolone diacetate 25 MG/ML Injectable Suspension [Aristocort],Drug,RxNorm,Branded Drug,S,1085691,2011-02-06,2099-12-31,NULL
40234800,NA,triamcinolone diacetate 40 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085679,2011-02-06,2099-12-31,NULL
40234810,NA,triamcinolone diacetate 40 MG/ML [Amcort],Drug,RxNorm,Branded Drug Comp,S,1086005,2011-02-06,2099-12-31,NULL
40234811,NA,triamcinolone diacetate 40 MG/ML [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085692,2011-02-06,2099-12-31,NULL
40234812,NA,triamcinolone diacetate 40 MG/ML [Cinolone],Drug,RxNorm,Branded Drug Comp,S,1086029,2011-02-06,2099-12-31,NULL
40234813,NA,triamcinolone diacetate 40 MG/ML [Clinacort],Drug,RxNorm,Branded Drug Comp,S,1086032,2011-02-06,2099-12-31,NULL
40234814,NA,triamcinolone diacetate 40 MG/ML [Cortilone],Drug,RxNorm,Branded Drug Comp,S,1086234,2011-02-06,2099-12-31,NULL
40234815,NA,triamcinolone diacetate 40 MG/ML [TDS Forte],Drug,RxNorm,Branded Drug Comp,S,1086250,2011-02-06,2099-12-31,NULL
40234816,NA,triamcinolone diacetate 40 MG/ML [Triam],Drug,RxNorm,Branded Drug Comp,S,1086094,2011-02-06,2099-12-31,NULL
40234817,NA,triamcinolone diacetate 40 MG/ML [Tristoject],Drug,RxNorm,Branded Drug Comp,S,1086264,2011-02-06,2099-12-31,NULL
40234801,NA,triamcinolone diacetate 40 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1085680,2011-02-06,2099-12-31,NULL
40234802,NA,triamcinolone diacetate 40 MG/ML Injectable Suspension [Amcort],Drug,RxNorm,Branded Drug,S,1086006,2011-02-06,2099-12-31,NULL
40234803,NA,triamcinolone diacetate 40 MG/ML Injectable Suspension [Aristocort],Drug,RxNorm,Branded Drug,S,1085693,2011-02-06,2099-12-31,NULL
40234804,NA,triamcinolone diacetate 40 MG/ML Injectable Suspension [Cinolone],Drug,RxNorm,Branded Drug,S,1086030,2011-02-06,2099-12-31,NULL
40234805,NA,triamcinolone diacetate 40 MG/ML Injectable Suspension [Clinacort],Drug,RxNorm,Branded Drug,S,1086033,2011-02-06,2099-12-31,NULL
40234806,NA,triamcinolone diacetate 40 MG/ML Injectable Suspension [Cortilone],Drug,RxNorm,Branded Drug,S,1086235,2011-02-06,2099-12-31,NULL
40234807,NA,triamcinolone diacetate 40 MG/ML Injectable Suspension [TDS Forte],Drug,RxNorm,Branded Drug,S,1086251,2011-02-06,2099-12-31,NULL
40234808,NA,triamcinolone diacetate 40 MG/ML Injectable Suspension [Triam],Drug,RxNorm,Branded Drug,S,1086095,2011-02-06,2099-12-31,NULL
40234809,NA,triamcinolone diacetate 40 MG/ML Injectable Suspension [Tristoject],Drug,RxNorm,Branded Drug,S,1086265,2011-02-06,2099-12-31,NULL
19101172,NA,triamcinolone hexacetonide,Drug,RxNorm,Precise Ingredient,NULL,38546,1970-01-01,2099-12-31,NULL
40234818,NA,triamcinolone hexacetonide 20 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085995,2011-02-06,2099-12-31,NULL
40234821,NA,triamcinolone hexacetonide 20 MG/ML [Aristospan],Drug,RxNorm,Branded Drug Comp,S,1085997,2011-02-06,2099-12-31,NULL
36026946,NA,triamcinolone hexacetonide 20 MG/ML [Hexatrione],Drug,RxNorm,Branded Drug Comp,S,2539178,2021-05-03,2099-12-31,NULL
40239443,NA,triamcinolone hexacetonide 20 MG/ML [Lederspan],Drug,RxNorm,Branded Drug Comp,S,1110481,2011-06-05,2099-12-31,NULL
40234819,NA,triamcinolone hexacetonide 20 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1085996,2011-02-06,2099-12-31,NULL
40234820,NA,triamcinolone hexacetonide 20 MG/ML Injectable Suspension [Aristospan],Drug,RxNorm,Branded Drug,S,1085998,2011-02-06,2099-12-31,NULL
19026064,NA,triamcinolone hexacetonide 20 MG/ML Injectable Suspension [Lederspan],Drug,RxNorm,Branded Drug,S,202101,1970-01-01,2099-12-31,NULL
36026949,NA,triamcinolone hexacetonide 20 MG/ML Injection,Drug,RxNorm,Clinical Drug,S,2539182,2021-05-03,2099-12-31,NULL
36026950,NA,triamcinolone hexacetonide 20 MG/ML Injection [Hexatrione],Drug,RxNorm,Branded Drug,S,2539183,2021-05-03,2099-12-31,NULL
40234822,NA,triamcinolone hexacetonide 5 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085991,2011-02-06,2099-12-31,NULL
40234825,NA,triamcinolone hexacetonide 5 MG/ML [Aristospan],Drug,RxNorm,Branded Drug Comp,S,1085993,2011-02-06,2099-12-31,NULL
40239444,NA,triamcinolone hexacetonide 5 MG/ML [Lederspan],Drug,RxNorm,Branded Drug Comp,S,1110480,2011-06-05,2099-12-31,NULL
40234823,NA,triamcinolone hexacetonide 5 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,1085992,2011-02-06,2099-12-31,NULL
40234824,NA,triamcinolone hexacetonide 5 MG/ML Injectable Suspension [Aristospan],Drug,RxNorm,Branded Drug,S,1085994,2011-02-06,2099-12-31,NULL
19026063,NA,triamcinolone hexacetonide 5 MG/ML Injectable Suspension [Lederspan],Drug,RxNorm,Branded Drug,S,202100,1970-01-01,2099-12-31,NULL
36223382,NA,triamcinolone Inhalant Product,Drug,RxNorm,Clinical Dose Group,C,1158223,2016-08-01,2099-12-31,NULL
36223383,NA,triamcinolone Injectable Product,Drug,RxNorm,Clinical Dose Group,C,1158224,2016-08-01,2099-12-31,NULL
40085179,NA,triamcinolone Injectable Suspension,Drug,RxNorm,Clinical Drug Form,S,96818,1970-01-01,2099-12-31,NULL
40085180,NA,triamcinolone Injectable Suspension [Acetocot],Drug,RxNorm,Branded Drug Form,S,365646,1970-01-01,2099-12-31,NULL
40085182,NA,triamcinolone Injectable Suspension [Amcort],Drug,RxNorm,Branded Drug Form,S,365645,1970-01-01,2099-12-31,NULL
