Concept Name,Concept Id,Valid Start Date,Invalid Reason,Vocabulary Id,Concept Code,Concept Class Id,Standard Concept,Concept Name,Domain Id,Valid End Date
Methylprednisolone 4 MG Oral Tablet [SOMERON],42934742,2018-08-21,,RxNorm Extension,OMOP4661466,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [SOMERON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [BEARSOLONE],42934743,2018-08-21,,RxNorm Extension,OMOP4661467,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [BEARSOLONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [DISOLRIN],42934744,2018-08-21,,RxNorm Extension,OMOP4661468,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [DISOLRIN],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [KONISOLONE],42934745,2018-08-21,,RxNorm Extension,OMOP4661469,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [KONISOLONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MECHIBON],42934746,2018-08-21,,RxNorm Extension,OMOP4661470,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MECHIBON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEDISONE],42934747,2018-08-21,,RxNorm Extension,OMOP4661471,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEDISONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEDNIN],42934748,2018-08-21,,RxNorm Extension,OMOP4661472,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEDNIN],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [METHYLPIDI],42934749,2018-08-21,,RxNorm Extension,OMOP4661473,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [METHYLPIDI],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [NISOLON-M],42934750,2018-08-21,,RxNorm Extension,OMOP4661474,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [NISOLON-M],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [PREDI],42934751,2018-08-21,,RxNorm Extension,OMOP4661475,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [PREDI],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [PRESOLONE],42934753,2018-08-21,,RxNorm Extension,OMOP4661476,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [PRESOLONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [SPOLON],42934754,2018-08-21,,RxNorm Extension,OMOP4661477,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [SPOLON],Drug,2099-12-31
Methylprednisolone 125 MG Injection [MEDISOLU],42934805,2018-08-21,,RxNorm Extension,OMOP4661527,Branded Drug,S,Methylprednisolone 125 MG Injection [MEDISOLU],Drug,2099-12-31
Methylprednisolone 40 MG Injection [DISOLRIN],42934817,2018-08-21,,RxNorm Extension,OMOP4661539,Branded Drug,S,Methylprednisolone 40 MG Injection [DISOLRIN],Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrol] Box of 30,43135450,2017-08-24,,RxNorm Extension,OMOP452531,Branded Drug Box,S,Methylprednisolone 100 MG Oral Tablet [Medrol] Box of 30,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrol] Box of 30 by Pfizer,43157577,2017-08-24,,RxNorm Extension,OMOP452532,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrol] Box of 30 by Pfizer,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet Box of 20,43201490,2017-08-24,,RxNorm Extension,OMOP452544,Clinical Drug Box,S,Methylprednisolone 16 MG Oral Tablet Box of 20,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet Box of 100,43146328,2017-08-24,,RxNorm Extension,OMOP452545,Clinical Drug Box,S,Methylprednisolone 16 MG Oral Tablet Box of 100,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 20,43146329,2017-08-24,,RxNorm Extension,OMOP452546,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 20,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 20 by Pfizer,43190434,2017-08-24,,RxNorm Extension,OMOP452547,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 20 by Pfizer,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 100,43157578,2017-08-24,,RxNorm Extension,OMOP452548,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 100,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 100 by Pfizer,43146330,2017-08-24,,RxNorm Extension,OMOP452549,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 100 by Pfizer,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet Box of 100,43135454,2017-08-24,,RxNorm Extension,OMOP452555,Clinical Drug Box,S,Methylprednisolone 4 MG Oral Tablet Box of 100,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 30,43179535,2017-08-24,,RxNorm Extension,OMOP452557,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 30,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 30 by Pfizer,43135455,2017-08-24,,RxNorm Extension,OMOP452558,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 30 by Pfizer,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 100,43157579,2017-08-24,,RxNorm Extension,OMOP452559,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 100,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 100 by Pfizer,43135456,2017-08-24,,RxNorm Extension,OMOP452560,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 100 by Pfizer,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 21 by Pfizer,36266434,2017-10-01,,RxNorm Extension,OMOP3117309,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Medrol] Box of 21 by Pfizer,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Ae-Media,44174817,2017-10-06,,RxNorm Extension,OMOP3051540,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Ae-Media,Drug,2099-12-31
3 ML Methylprednisolone 40 MG/ML Prefilled Syringe,21126827,2017-08-24,,RxNorm Extension,OMOP305207,Quant Clinical Drug,S,3 ML Methylprednisolone 40 MG/ML Prefilled Syringe,Drug,2099-12-31
3 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 1,21048436,2017-08-24,,RxNorm Extension,OMOP305208,Quant Clinical Box,S,3 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 1,Drug,2099-12-31
3 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 10,21176069,2017-08-24,,RxNorm Extension,OMOP305209,Quant Clinical Box,S,3 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 10,Drug,2099-12-31
3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone],21068127,2017-08-24,,RxNorm Extension,OMOP305210,Quant Branded Drug,S,3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone],Drug,2099-12-31
3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Pfizer,21156527,2017-08-24,,RxNorm Extension,OMOP305212,Marketed Product,S,3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Pfizer,Drug,2099-12-31
3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1,21077938,2017-08-24,,RxNorm Extension,OMOP305213,Quant Branded Box,S,3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1,Drug,2099-12-31
3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Pfizer,21077939,2017-08-24,,RxNorm Extension,OMOP305214,Marketed Product,S,3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Pfizer,Drug,2099-12-31
3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10,21126828,2017-08-24,,RxNorm Extension,OMOP305215,Quant Branded Box,S,3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10,Drug,2099-12-31
3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10 by Pfizer,21048437,2017-08-24,,RxNorm Extension,OMOP305216,Marketed Product,S,3 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10 by Pfizer,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe,21166200,2017-08-24,,RxNorm Extension,OMOP302909,Quant Clinical Drug,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 1,21038514,2017-08-24,,RxNorm Extension,OMOP302910,Quant Clinical Box,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 1,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 10,21087584,2017-08-24,,RxNorm Extension,OMOP302911,Quant Clinical Box,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 10,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone],21156432,2017-08-24,,RxNorm Extension,OMOP302912,Quant Branded Drug,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone],Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Pfizer,21077832,2017-08-24,,RxNorm Extension,OMOP302914,Marketed Product,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Pfizer,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Waymade,21166201,2017-08-24,,RxNorm Extension,OMOP302915,Marketed Product,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Waymade,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1,21126720,2017-08-24,,RxNorm Extension,OMOP302916,Quant Branded Box,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Pfizer,21107249,2017-08-24,,RxNorm Extension,OMOP302917,Marketed Product,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Pfizer,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Waymade,21126721,2017-08-24,,RxNorm Extension,OMOP302918,Marketed Product,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Waymade,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10,21028709,2017-08-24,,RxNorm Extension,OMOP302919,Quant Branded Box,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10,Drug,2099-12-31
2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10 by Pfizer,21097387,2017-08-24,,RxNorm Extension,OMOP302920,Marketed Product,S,2 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10 by Pfizer,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Ae-Media,44159802,2017-10-06,,RxNorm Extension,OMOP3036525,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Ae-Media,Drug,2099-12-31
Methylprednisolone 500 MG Injection by Alfresa,35143600,2019-03-11,,RxNorm Extension,OMOP4800700,Marketed Product,S,Methylprednisolone 500 MG Injection by Alfresa,Drug,2099-12-31
Methylprednisolone 1000 MG Injection [Sol-Melcort],35142848,2019-03-11,,RxNorm Extension,OMOP4799957,Branded Drug,S,Methylprednisolone 1000 MG Injection [Sol-Melcort],Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 100,41155860,2017-07-30,U,RxNorm Extension,OMOP2353822,Branded Drug Box,,Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 100,Drug,2021-06-03
Methylprednisolone 4 MG Oral Tablet [Predni M Inen] Box of 10,41186938,2017-07-30,U,RxNorm Extension,OMOP2384900,Branded Drug Box,,Methylprednisolone 4 MG Oral Tablet [Predni M Inen] Box of 10,Drug,2021-06-03
Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 20,41218178,2017-07-30,U,RxNorm Extension,OMOP2416140,Branded Drug Box,,Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 20,Drug,2021-06-03
Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 10,41249180,2017-07-30,U,RxNorm Extension,OMOP2447142,Branded Drug Box,,Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 10,Drug,2021-06-03
Methylprednisolone 4 MG Oral Tablet [Predni M Inen] Box of 20,41249194,2017-07-30,U,RxNorm Extension,OMOP2447156,Branded Drug Box,,Methylprednisolone 4 MG Oral Tablet [Predni M Inen] Box of 20,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 50,41458701,2017-08-24,U,RxNorm Extension,OMOP2656663,Quant Branded Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 50,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 15,41458702,2017-08-24,U,RxNorm Extension,OMOP2656664,Quant Branded Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 15,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 1,41458703,2017-08-24,U,RxNorm Extension,OMOP2656665,Quant Branded Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 1,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 5,41459020,2017-08-24,U,RxNorm Extension,OMOP2656982,Quant Clinical Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 5,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 100,41460239,2017-08-24,U,RxNorm Extension,OMOP2658201,Quant Clinical Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 100,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 10,41460486,2017-08-24,U,RxNorm Extension,OMOP2658448,Quant Branded Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 10,Drug,2021-06-03
Methylprednisolone 4 MG Oral Tablet [Predni M Inen],40968033,2017-07-30,U,RxNorm Extension,OMOP2165995,Branded Drug,,Methylprednisolone 4 MG Oral Tablet [Predni M Inen],Drug,2021-06-03
Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 30,41030383,2017-07-30,U,RxNorm Extension,OMOP2228345,Branded Drug Box,,Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 30,Drug,2021-06-03
Prednisone 1mg modified-release tablets,45963299,2010-10-20,,SNOMED,17872811000001100,Pharma/Biol Product,,Prednisone 1mg modified-release tablets,Drug,2099-12-31
Prednisone 2mg modified-release tablets,45963300,2010-10-20,,SNOMED,17873211000001107,Pharma/Biol Product,,Prednisone 2mg modified-release tablets,Drug,2099-12-31
Prednisone 5mg modified-release tablets,45963301,2010-10-20,,SNOMED,17873811000001108,Pharma/Biol Product,,Prednisone 5mg modified-release tablets,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Predni M Tablinen],43656428,2017-07-30,U,RxNorm Extension,OMOP930990,Branded Drug,,Methylprednisolone 4 MG Oral Tablet [Predni M Tablinen],Drug,2021-06-03
Methylprednisolone 4 MG Oral Tablet [M-Prednihexal],43674557,2017-07-30,U,RxNorm Extension,OMOP930995,Branded Drug,,Methylprednisolone 4 MG Oral Tablet [M-Prednihexal],Drug,2021-06-03
Methylprednisolone 16 MG Oral Tablet [Predni M Tablinen],43836348,2017-07-30,U,RxNorm Extension,OMOP931014,Branded Drug,,Methylprednisolone 16 MG Oral Tablet [Predni M Tablinen],Drug,2021-06-03
Methylprednisolone 16 MG Oral Tablet [M-Prednihexal],43620192,2017-07-30,U,RxNorm Extension,OMOP931019,Branded Drug,,Methylprednisolone 16 MG Oral Tablet [M-Prednihexal],Drug,2021-06-03
Methylprednisolone 1mg/5ml oral suspension,45965821,2008-04-01,,SNOMED,13005411000001106,Pharma/Biol Product,,Methylprednisolone 1mg/5ml oral suspension,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Predni M Inen],40874696,2017-07-30,U,RxNorm Extension,OMOP2072658,Branded Drug,,Methylprednisolone 16 MG Oral Tablet [Predni M Inen],Drug,2021-06-03
Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 50,40905628,2017-07-30,U,RxNorm Extension,OMOP2103590,Branded Drug Box,,Methylprednisolone 16 MG Oral Tablet [Predni M Inen] Box of 50,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 3,41453252,2017-08-24,U,RxNorm Extension,OMOP2651214,Quant Clinical Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 3,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 15,41453792,2017-08-24,U,RxNorm Extension,OMOP2651754,Quant Clinical Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 15,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 100,41454012,2017-08-24,U,RxNorm Extension,OMOP2651974,Quant Branded Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 100,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 10,41454348,2017-08-24,U,RxNorm Extension,OMOP2652310,Quant Clinical Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 10,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 3,41455166,2017-08-24,U,RxNorm Extension,OMOP2653128,Quant Branded Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 3,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe,41455524,2017-08-24,U,RxNorm Extension,OMOP2653486,Quant Clinical Drug,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 5,41455753,2017-08-24,U,RxNorm Extension,OMOP2653715,Quant Branded Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate] Box of 5,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 1,41456114,2017-08-24,U,RxNorm Extension,OMOP2654076,Quant Clinical Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 1,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 50,41456692,2017-08-24,U,RxNorm Extension,OMOP2654654,Quant Clinical Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe Box of 50,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate],41457532,2017-08-24,U,RxNorm Extension,OMOP2655494,Quant Branded Drug,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo Medrate],Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Pfizer,35791438,2017-08-24,U,RxNorm Extension,OMOP2792899,Marketed Product,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Pfizer,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10 by Pfizer,35791759,2017-08-24,U,RxNorm Extension,OMOP2793220,Marketed Product,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10 by Pfizer,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone],35791891,2017-08-24,U,RxNorm Extension,OMOP2793352,Quant Branded Drug,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone],Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Waymade,35792080,2017-08-24,U,RxNorm Extension,OMOP2793541,Marketed Product,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Waymade,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Waymade,35792403,2017-08-24,U,RxNorm Extension,OMOP2793864,Marketed Product,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1 by Waymade,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10,35792524,2017-08-24,U,RxNorm Extension,OMOP2793985,Quant Branded Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 10,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Pfizer,35793044,2017-08-24,U,RxNorm Extension,OMOP2794505,Marketed Product,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] by Pfizer,Drug,2021-06-03
2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1,35793461,2017-08-24,U,RxNorm Extension,OMOP2794922,Quant Branded Box,,2.02 ML Methylprednisolone 40 MG/ML Prefilled Syringe [Depo-Medrone] Box of 1,Drug,2021-06-03
Methylprednisolone 4 MG Oral Tablet [Predni M Inen] Box of 50,41311334,2017-07-30,U,RxNorm Extension,OMOP2509296,Branded Drug Box,,Methylprednisolone 4 MG Oral Tablet [Predni M Inen] Box of 50,Drug,2021-06-03
Methylprednisolone 4 MG Oral Tablet by Mibe,43710172,2017-08-24,,RxNorm Extension,OMOP930984,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet by Mibe,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Methylprednisolon Al],43584168,2017-08-24,,RxNorm Extension,OMOP930985,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [Methylprednisolon Al],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Methylprednisolon Al] by Aliud,43602199,2017-08-24,,RxNorm Extension,OMOP930986,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Methylprednisolon Al] by Aliud,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Metysolon],43602200,2017-08-24,,RxNorm Extension,OMOP930987,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [Metysolon],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Metysolon] by DermaPharm,43638304,2017-08-24,,RxNorm Extension,OMOP930989,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Metysolon] by DermaPharm,Drug,2099-12-31
