concept_name,concept_id,valid_start_date,invalid_reason,vocabulary_id,concept_code,concept_class_id,standar_concept,concept_name,domain_id,valid_end_date
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 10,41487713,2017-08-24,,RxNorm Extension,OMOP2685675,Quant Branded Box,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 10,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Emra-Med,41487714,2017-08-24,,RxNorm Extension,OMOP2685676,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Emra-Med,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray Box of 10,41487715,2017-08-24,,RxNorm Extension,OMOP2685677,Quant Clinical Box,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray Box of 10,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 28 by Mevita,41487716,2017-08-24,,RxNorm Extension,OMOP2685678,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 28 by Mevita,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Meda,41487717,2017-08-24,,RxNorm Extension,OMOP2685679,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Meda,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Mtk,41487718,2017-08-24,,RxNorm Extension,OMOP2685680,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Mtk,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray Box of 28,41487719,2017-08-24,,RxNorm Extension,OMOP2685681,Quant Clinical Box,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray Box of 28,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Meda,41487720,2017-08-24,,RxNorm Extension,OMOP2685682,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Meda,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 10 by Meda,41487721,2017-08-24,,RxNorm Extension,OMOP2685683,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 10 by Meda,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 1 by Kohlpharma,41487722,2017-08-24,,RxNorm Extension,OMOP2685684,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 1 by Kohlpharma,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Orifarm Leverkus,41487723,2017-08-24,,RxNorm Extension,OMOP2685685,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Orifarm Leverkus,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Opti,41487724,2017-08-24,,RxNorm Extension,OMOP2685686,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Opti,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 28 by 2care4,41487725,2017-08-24,,RxNorm Extension,OMOP2685687,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 28 by 2care4,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Mtk,41487726,2017-08-24,,RxNorm Extension,OMOP2685688,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Mtk,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Gruenewald,41487727,2017-08-24,,RxNorm Extension,OMOP2685689,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Gruenewald,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Eurim-Pharm,41487728,2017-08-24,,RxNorm Extension,OMOP2685690,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Eurim-Pharm,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 10 by Trommsdorff,41487729,2017-08-24,,RxNorm Extension,OMOP2685691,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 10 by Trommsdorff,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 2 by Trommsdorff,41487730,2017-08-24,,RxNorm Extension,OMOP2685692,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 2 by Trommsdorff,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 1 by Trommsdorff,41487731,2017-08-24,,RxNorm Extension,OMOP2685693,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 1 by Trommsdorff,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray,41487732,2017-08-24,,RxNorm Extension,OMOP2685694,Quant Clinical Drug,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Aca Mueller,41487733,2017-08-24,,RxNorm Extension,OMOP2685695,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Aca Mueller,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Kohlpharma,41487734,2017-08-24,,RxNorm Extension,OMOP2685696,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Kohlpharma,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Beragena,41487735,2017-08-24,,RxNorm Extension,OMOP2685697,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Beragena,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray Box of 2,41487736,2017-08-24,,RxNorm Extension,OMOP2685698,Quant Clinical Box,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray Box of 2,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Gruenewald,41487737,2017-08-24,,RxNorm Extension,OMOP2685699,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Gruenewald,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Orifarm Leverkus,41487738,2017-08-24,,RxNorm Extension,OMOP2685700,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Orifarm Leverkus,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Cc,41487739,2017-08-24,,RxNorm Extension,OMOP2685701,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] by Cc,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 1 by Mtk,41487740,2017-08-24,,RxNorm Extension,OMOP2685702,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 1 by Mtk,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Emra-Med,41487741,2017-08-24,,RxNorm Extension,OMOP2685703,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Emra-Med,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Opti,41487742,2017-08-24,,RxNorm Extension,OMOP2685704,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Opti,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Eurim-Pharm,41487743,2017-08-24,,RxNorm Extension,OMOP2685705,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Eurim-Pharm,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Cc,41487744,2017-08-24,,RxNorm Extension,OMOP2685706,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Cc,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 2,41487745,2017-08-24,,RxNorm Extension,OMOP2685707,Quant Branded Box,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 2,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam],41487746,2017-08-24,,RxNorm Extension,OMOP2685708,Quant Branded Drug,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam],Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Gerke,41487747,2017-08-24,,RxNorm Extension,OMOP2685709,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Gerke,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 2 by Mtk,41487748,2017-08-24,,RxNorm Extension,OMOP2685710,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 2 by Mtk,Drug,2099-12-31
20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 28 by Veron,41487749,2017-08-24,,RxNorm Extension,OMOP2685711,Marketed Product,S,20800 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 28 by Veron,Drug,2099-12-31
24000 MG Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Urethral Suppository Box of 1,41487837,2017-08-24,,RxNorm Extension,OMOP2685799,Quant Clinical Box,S,24000 MG Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Urethral Suppository Box of 1,Drug,2099-12-31
24000 MG Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Urethral Suppository,41487838,2017-08-24,,RxNorm Extension,OMOP2685800,Quant Clinical Drug,S,24000 MG Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Urethral Suppository,Drug,2099-12-31
24000 MG Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Urethral Suppository [Psoil],41487839,2017-08-24,,RxNorm Extension,OMOP2685801,Quant Branded Drug,S,24000 MG Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Urethral Suppository [Psoil],Drug,2099-12-31
24000 MG Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Urethral Suppository [Psoil] Box of 1,41487843,2017-08-24,,RxNorm Extension,OMOP2685805,Quant Branded Box,S,24000 MG Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Urethral Suppository [Psoil] Box of 1,Drug,2099-12-31
25000 MG Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream Box of 1,41488011,2017-08-24,,RxNorm Extension,OMOP2685973,Quant Clinical Box,S,25000 MG Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream Box of 1,Drug,2099-12-31
25000 MG Hydrocortisone 0.1 MG/MG Rectal Spray,41488013,2017-08-24,,RxNorm Extension,OMOP2685975,Quant Clinical Drug,S,25000 MG Hydrocortisone 0.1 MG/MG Rectal Spray,Drug,2099-12-31
25000 MG DL-Lactic Acid 0.05 MG/MG / Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG Topical Cream Box of 1,41488019,2017-08-24,,RxNorm Extension,OMOP2685981,Quant Clinical Box,S,25000 MG DL-Lactic Acid 0.05 MG/MG / Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG Topical Cream Box of 1,Drug,2099-12-31
25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment,41488157,2017-08-24,,RxNorm Extension,OMOP2686119,Quant Clinical Drug,S,25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment,Drug,2099-12-31
25000 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam],41488196,2017-08-24,,RxNorm Extension,OMOP2686158,Quant Branded Drug,S,25000 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam],Drug,2099-12-31
25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Posterisan Akut] Box of 10,41488207,2017-08-24,,RxNorm Extension,OMOP2686169,Quant Branded Box,S,25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Posterisan Akut] Box of 10,Drug,2099-12-31
25000 MG DL-Lactic Acid 0.05 MG/MG / Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG Topical Cream [Calmurid],41488211,2017-08-24,,RxNorm Extension,OMOP2686173,Quant Branded Drug,S,25000 MG DL-Lactic Acid 0.05 MG/MG / Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG Topical Cream [Calmurid],Drug,2099-12-31
25000 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Trommsdorff,41488251,2017-08-24,,RxNorm Extension,OMOP2686213,Marketed Product,S,25000 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14 by Trommsdorff,Drug,2099-12-31
25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.00127 MG/MG Topical Cream [Hydrocortimycin],41488332,2017-08-24,,RxNorm Extension,OMOP2686294,Quant Branded Drug,S,25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.00127 MG/MG Topical Cream [Hydrocortimycin],Drug,2099-12-31
25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Posterisan Akut],41488337,2017-08-24,,RxNorm Extension,OMOP2686299,Quant Branded Drug,S,25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Posterisan Akut],Drug,2099-12-31
25000 MG boric acid 0.03 MG/MG / Hexachlorophene 0.002 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Hydrocort] Box of 1,41488347,2017-08-24,,RxNorm Extension,OMOP2686309,Quant Branded Box,S,25000 MG boric acid 0.03 MG/MG / Hexachlorophene 0.002 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Hydrocort] Box of 1,Drug,2099-12-31
25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.00127 MG/MG Topical Cream Box of 1,41488414,2017-08-24,,RxNorm Extension,OMOP2686376,Quant Clinical Box,S,25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.00127 MG/MG Topical Cream Box of 1,Drug,2099-12-31
25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment Box of 1,41488435,2017-08-24,,RxNorm Extension,OMOP2686397,Quant Clinical Box,S,25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment Box of 1,Drug,2099-12-31
25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment [Polyspectran],41488484,2017-08-24,,RxNorm Extension,OMOP2686446,Quant Branded Drug,S,25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment [Polyspectran],Drug,2099-12-31
25000 MG boric acid 0.03 MG/MG / Hexachlorophene 0.002 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment,41488537,2017-08-24,,RxNorm Extension,OMOP2686499,Quant Clinical Drug,S,25000 MG boric acid 0.03 MG/MG / Hexachlorophene 0.002 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment,Drug,2099-12-31
25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.005 MG/MG Ophthalmic Ointment [Hydrocortimycin],41488703,2017-08-24,,RxNorm Extension,OMOP2686665,Quant Branded Drug,S,25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.005 MG/MG Ophthalmic Ointment [Hydrocortimycin],Drug,2099-12-31
25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment [Polyspectran] Box of 1,41488718,2017-08-24,,RxNorm Extension,OMOP2686680,Quant Branded Box,S,25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment [Polyspectran] Box of 1,Drug,2099-12-31
25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment [Polyspectran],41488719,2017-08-24,,RxNorm Extension,OMOP2686681,Quant Branded Drug,S,25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment [Polyspectran],Drug,2099-12-31
25000 MG Hydrocortisone 0.08 MG/MG Rectal Spray Box of 2,41488804,2017-08-24,,RxNorm Extension,OMOP2686766,Quant Clinical Box,S,25000 MG Hydrocortisone 0.08 MG/MG Rectal Spray Box of 2,Drug,2099-12-31
25000 MG Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream [Nubral],41488832,2017-08-24,,RxNorm Extension,OMOP2686794,Quant Branded Drug,S,25000 MG Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream [Nubral],Drug,2099-12-31
25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.00127 MG/MG Topical Cream [Hydrocortimycin] Box of 1,41488838,2017-08-24,,RxNorm Extension,OMOP2686800,Quant Branded Box,S,25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.00127 MG/MG Topical Cream [Hydrocortimycin] Box of 1,Drug,2099-12-31
25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Posterisan Akut] Box of 1,41488843,2017-08-24,,RxNorm Extension,OMOP2686805,Quant Branded Box,S,25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Posterisan Akut] Box of 1,Drug,2099-12-31
25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.005 MG/MG Ophthalmic Ointment Box of 1,41488919,2017-08-24,,RxNorm Extension,OMOP2686881,Quant Clinical Box,S,25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.005 MG/MG Ophthalmic Ointment Box of 1,Drug,2099-12-31
25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.005 MG/MG Ophthalmic Ointment,41488920,2017-08-24,,RxNorm Extension,OMOP2686882,Quant Clinical Drug,S,25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.005 MG/MG Ophthalmic Ointment,Drug,2099-12-31
25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 10,41488923,2017-08-24,,RxNorm Extension,OMOP2686885,Quant Clinical Box,S,25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 10,Drug,2099-12-31
25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 1,41488924,2017-08-24,,RxNorm Extension,OMOP2686886,Quant Clinical Box,S,25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 1,Drug,2099-12-31
25000 MG Chlorphenesin 0.0025 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Fungisalb],41488976,2017-08-24,,RxNorm Extension,OMOP2686938,Quant Branded Drug,S,25000 MG Chlorphenesin 0.0025 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Fungisalb],Drug,2099-12-31
25000 MG boric acid 0.03 MG/MG / Hexachlorophene 0.002 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Hydrocort],41488984,2017-08-24,,RxNorm Extension,OMOP2686946,Quant Branded Drug,S,25000 MG boric acid 0.03 MG/MG / Hexachlorophene 0.002 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Hydrocort],Drug,2099-12-31
25000 MG Chlorphenesin 0.0025 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 1,41489042,2017-08-24,,RxNorm Extension,OMOP2687004,Quant Clinical Box,S,25000 MG Chlorphenesin 0.0025 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 1,Drug,2099-12-31
25000 MG boric acid 0.03 MG/MG / Hexachlorophene 0.002 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 1,41489044,2017-08-24,,RxNorm Extension,OMOP2687006,Quant Clinical Box,S,25000 MG boric acid 0.03 MG/MG / Hexachlorophene 0.002 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 1,Drug,2099-12-31
25000 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14,41489078,2017-08-24,,RxNorm Extension,OMOP2687040,Quant Branded Box,S,25000 MG Hydrocortisone 0.1 MG/MG Rectal Spray [Colifoam] Box of 14,Drug,2099-12-31
25000 MG Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream [Nubral] Box of 1,41489216,2017-08-24,,RxNorm Extension,OMOP2687178,Quant Branded Box,S,25000 MG Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream [Nubral] Box of 1,Drug,2099-12-31
25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment,41489324,2017-08-24,,RxNorm Extension,OMOP2687286,Quant Clinical Drug,S,25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment,Drug,2099-12-31
25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.00127 MG/MG Topical Cream,41489441,2017-08-24,,RxNorm Extension,OMOP2687403,Quant Clinical Drug,S,25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.00127 MG/MG Topical Cream,Drug,2099-12-31
25000 MG DL-Lactic Acid 0.05 MG/MG / Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG Topical Cream,41489449,2017-08-24,,RxNorm Extension,OMOP2687411,Quant Clinical Drug,S,25000 MG DL-Lactic Acid 0.05 MG/MG / Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG Topical Cream,Drug,2099-12-31
25000 MG DL-Lactic Acid 0.05 MG/MG / Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG Topical Cream [Calmurid] Box of 1,41489515,2017-08-24,,RxNorm Extension,OMOP2687477,Quant Branded Box,S,25000 MG DL-Lactic Acid 0.05 MG/MG / Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG Topical Cream [Calmurid] Box of 1,Drug,2099-12-31
25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment Box of 5,41489589,2017-08-24,,RxNorm Extension,OMOP2687551,Quant Clinical Box,S,25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment Box of 5,Drug,2099-12-31
25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment [Polyspectran] Box of 5,41489646,2017-08-24,,RxNorm Extension,OMOP2687608,Quant Branded Box,S,25000 MG Bacitracin 0.00404 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.52 UNT/MG Otic Ointment [Polyspectran] Box of 5,Drug,2099-12-31
25000 MG Hydrocortisone 0.08 MG/MG Rectal Spray [Colifoam] Box of 2,41489656,2017-08-24,,RxNorm Extension,OMOP2687618,Quant Branded Box,S,25000 MG Hydrocortisone 0.08 MG/MG Rectal Spray [Colifoam] Box of 2,Drug,2099-12-31
25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment,41489709,2017-08-24,,RxNorm Extension,OMOP2687671,Quant Clinical Drug,S,25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment,Drug,2099-12-31
25000 MG Hydrocortisone 0.08 MG/MG Rectal Spray,41489726,2017-08-24,,RxNorm Extension,OMOP2687688,Quant Clinical Drug,S,25000 MG Hydrocortisone 0.08 MG/MG Rectal Spray,Drug,2099-12-31
25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.005 MG/MG Ophthalmic Ointment [Hydrocortimycin] Box of 1,41489759,2017-08-24,,RxNorm Extension,OMOP2687721,Quant Branded Box,S,25000 MG Framycetin 0.005 MG/MG / Hydrocortisone 0.005 MG/MG Ophthalmic Ointment [Hydrocortimycin] Box of 1,Drug,2099-12-31
25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Posterisan Akut] Box of 1 by Dr. Kade,41489812,2017-08-24,,RxNorm Extension,OMOP2687774,Marketed Product,S,25000 MG Escherichia coli 0.167 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment [Posterisan Akut] Box of 1 by Dr. Kade,Drug,2099-12-31
25000 MG Hydrocortisone 0.08 MG/MG Rectal Spray [Colifoam] Box of 2 by Trommsdorff,41489824,2017-08-24,,RxNorm Extension,OMOP2687786,Marketed Product,S,25000 MG Hydrocortisone 0.08 MG/MG Rectal Spray [Colifoam] Box of 2 by Trommsdorff,Drug,2099-12-31
25000 MG Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream,41489847,2017-08-24,,RxNorm Extension,OMOP2687809,Quant Clinical Drug,S,25000 MG Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream,Drug,2099-12-31
