concept_id,steroid_class,ingredient_names,concept_name,count_record,count_patient,guess,ingredient_concept_ids,ingredient_count,standard_concept,invalid_reason,concept_code,vocabulary_id,concept_class_id
45776581,other,prednisolone,prednisolone acetate 1.25 MG/ML Ophthalmic Suspension,20,20,other,1550557,1,S,,[1549315],RxNorm,Clinical Drug
45776583,other,prednisolone,prednisolone acetate 1.25 MG/ML Ophthalmic Suspension [Econopred],0,0,other,1550557,1,S,,[1549317],RxNorm,Branded Drug
43526394,unclassified,prednisolone,prednisolone acetate 10 MG/ML,0,0,,1550557,1,S,,[1376335],RxNorm,Clinical Drug Comp
45776437,unclassified,prednisolone,prednisolone acetate 10 MG/ML [Econopred Plus],0,0,,1550557,1,S,,[1548704],RxNorm,Branded Drug Comp
45776443,unclassified,prednisolone,prednisolone acetate 10 MG/ML [Ocu-Pred-A],0,0,,1550557,1,S,,[1548738],RxNorm,Branded Drug Comp
45776439,unclassified,prednisolone,prednisolone acetate 10 MG/ML [Omnipred],0,0,,1550557,1,S,,[1548713],RxNorm,Branded Drug Comp
45776441,unclassified,prednisolone,prednisolone acetate 10 MG/ML [Pred Forte],0,0,,1550557,1,S,,[1548723],RxNorm,Branded Drug Comp
43526395,other,prednisolone,prednisolone acetate 10 MG/ML Ophthalmic Suspension,678747,134997,other,1550557,1,S,,[1376336],RxNorm,Clinical Drug
45776438,other,prednisolone,prednisolone acetate 10 MG/ML Ophthalmic Suspension [Econopred Plus],66964,9811,other,1550557,1,S,,[1548705],RxNorm,Branded Drug
45776444,other,prednisolone,prednisolone acetate 10 MG/ML Ophthalmic Suspension [Ocu-Pred-A],96415,11096,other,1550557,1,S,,[1548739],RxNorm,Branded Drug
45776440,other,prednisolone,prednisolone acetate 10 MG/ML Ophthalmic Suspension [Omnipred],49519,10191,other,1550557,1,S,,[1548714],RxNorm,Branded Drug
45776442,other,prednisolone,prednisolone acetate 10 MG/ML Ophthalmic Suspension [Pred Forte],45588,7522,other,1550557,1,S,,[1548724],RxNorm,Branded Drug
40227427,unclassified,prednisolone,prednisolone acetate 2 MG/ML,0,0,,1550557,1,S,,[1012014],RxNorm,Clinical Drug Comp
40227430,unclassified,prednisolone,prednisolone acetate 2 MG/ML / sulfacetamide sodium 100 MG/ML [Blephamide],0,0,,1550557,1,S,,[1012016],RxNorm,Branded Drug Comp
40227428,other,prednisolone,prednisolone acetate 2 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension,708,306,other,1550557,1,S,,[1012015],RxNorm,Clinical Drug
40227429,other,prednisolone,prednisolone acetate 2 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension [Blephamide],452,222,other,1550557,1,S,,[1012017],RxNorm,Branded Drug
40227431,unclassified,prednisolone,prednisolone acetate 2.5 MG/ML,0,0,,1550557,1,S,,[1012079],RxNorm,Clinical Drug Comp
40227432,other,prednisolone,prednisolone acetate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension,0,0,other,1550557,1,S,,[1012080],RxNorm,Clinical Drug
19095813,systemic,prednisolone,prednisolone acetate 20 MG/ML,0,0,,1550557,1,S,,[345880],RxNorm,Clinical Drug Comp
19067794,systemic,prednisolone,prednisolone acetate 20 MG/ML Injectable Solution,0,0,systemic,1550557,1,S,,[260408],RxNorm,Clinical Drug
19095811,systemic,prednisolone,prednisolone acetate 3 MG/ML,0,0,,1550557,1,S,,[345878],RxNorm,Clinical Drug Comp
19128896,systemic,prednisolone,prednisolone acetate 3 MG/ML Oral Solution,0,0,systemic,1550557,1,S,,[755936],RxNorm,Clinical Drug
19095812,systemic,prednisolone,prednisolone acetate 5 MG,0,0,,1550557,1,S,,[345879],RxNorm,Clinical Drug Comp
19040242,systemic,prednisolone,prednisolone acetate 5 MG Oral Tablet,73,63,systemic,1550557,1,S,,[208988],RxNorm,Clinical Drug
40171296,systemic,prednisolone,prednisolone acetate 5 MG/ML,0,0,,1550557,1,S,,[891147],RxNorm,Clinical Drug Comp
40227433,other,prednisolone,prednisolone acetate 5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension,0,0,other,1550557,1,S,,[1012224],RxNorm,Clinical Drug
21602162,other,prednisolone,prednisolone and antibiotics; topical,0,0,other,1550557,1,C,,[D07CA03],ATC,ATC 5th
21603653,other,prednisolone,"prednisolone and antiinfectives; ophthalmic (ophth., corticosteroids and antiinfectives in comb.)",0,0,other,1550557,1,C,,[S01CA02],ATC,ATC 5th
21605207,other,prednisolone,"prednisolone and antiinfectives; ophthalmic, otic (ophth. and otological prep., corticosteroids and antiinfectives in comb.)",0,0,other,1550557,1,C,,[S03CA02],ATC,ATC 5th
21605173,other,prednisolone,prednisolone and antiinfectives; otic,0,0,other,1550557,1,C,,[S02CA01],ATC,ATC 5th
21602145,other,prednisolone,prednisolone and antiseptics; topical,0,0,other,1550557,1,C,,[D07BA01],ATC,ATC 5th
21603635,other,prednisolone,prednisolone and mydriatics; ophthalmic,0,0,other,1550557,1,C,,[S01BB02],ATC,ATC 5th
21605234,systemic,prednisolone,prednisolone and promethazine; systemic,0,0,systemic,1550557,1,C,,[V03AB05],ATC,ATC 5th
40073190,systemic,prednisolone,prednisolone Delayed Release Oral Tablet,0,0,systemic,1550557,1,S,,[373572],RxNorm,Clinical Drug Form
36245769,systemic,prednisolone,prednisolone Disintegrating Oral Product,0,0,systemic,1550557,1,C,,[1295508],RxNorm,Clinical Dose Group
40073185,systemic,prednisolone,prednisolone Disintegrating Oral Tablet,0,0,systemic,1550557,1,S,,[379264],RxNorm,Clinical Drug Form
40135413,systemic,prednisolone,prednisolone Disintegrating Oral Tablet [Orapred],0,0,systemic,1550557,1,S,,[647126],RxNorm,Branded Drug Form
40073186,other,prednisolone,prednisolone Enema,0,0,other,1550557,1,S,,[373569],RxNorm,Clinical Drug Form
40073187,other,prednisolone,prednisolone Enema [Predenema],0,0,other,1550557,1,S,,[363620],RxNorm,Branded Drug Form
40073188,other,prednisolone,prednisolone Enema [Predfoam],0,0,other,1550557,1,S,,[363610],RxNorm,Branded Drug Form
40073189,other,prednisolone,prednisolone Enema [Predsol],0,0,other,1550557,1,S,,[363611],RxNorm,Branded Drug Form
36220909,systemic,prednisolone,prednisolone Injectable Product,0,0,systemic,1550557,1,C,,[1165756],RxNorm,Clinical Dose Group
40073191,systemic,prednisolone,prednisolone Injectable Solution,0,0,systemic,1550557,1,S,,[373579],RxNorm,Clinical Drug Form
40073192,systemic,prednisolone,prednisolone Injectable Solution [Codelsol],0,0,systemic,1550557,1,S,,[363559],RxNorm,Branded Drug Form
40073193,systemic,prednisolone,prednisolone Injectable Solution [Codelson],0,0,systemic,1550557,1,S,,[385326],RxNorm,Branded Drug Form
40073194,systemic,prednisolone,prednisolone Injectable Solution [Hydeltrasol],0,0,systemic,1550557,1,S,,[92892],RxNorm,Branded Drug Form
40073195,systemic,prednisolone,prednisolone Injectable Solution [Key-Pred SP],0,0,systemic,1550557,1,S,,[363278],RxNorm,Branded Drug Form
40073196,systemic,prednisolone,prednisolone Injectable Solution [Predicort RP],0,0,systemic,1550557,1,S,,[363277],RxNorm,Branded Drug Form
44815778,systemic,prednisolone,prednisolone Injectable Solution [Solu-Delta-Cortef],0,0,systemic,1550557,1,S,,[1493168],RxNorm,Branded Drug Form
40073197,systemic,prednisolone,prednisolone Injectable Suspension,0,0,systemic,1550557,1,S,,[373568],RxNorm,Clinical Drug Form
40073198,systemic,prednisolone,prednisolone Injectable Suspension [Cotolone],0,0,systemic,1550557,1,S,,[365625],RxNorm,Branded Drug Form
40025524,systemic,prednisolone,prednisolone Injectable Suspension [Depo-Predate],0,0,systemic,1550557,1,S,,[365614],RxNorm,Branded Drug Form
40044443,systemic,prednisolone,prednisolone Injectable Suspension [Hydeltra-T.B.A.],0,0,systemic,1550557,1,S,,[365598],RxNorm,Branded Drug Form
40073199,systemic,prednisolone,prednisolone Injectable Suspension [Key-Pred],0,0,systemic,1550557,1,S,,[365624],RxNorm,Branded Drug Form
40073200,systemic,prednisolone,prednisolone Injectable Suspension [Medicort],0,0,systemic,1550557,1,S,,[365623],RxNorm,Branded Drug Form
40073201,systemic,prednisolone,prednisolone Injectable Suspension [Pred-Ject-50],0,0,systemic,1550557,1,S,,[365622],RxNorm,Branded Drug Form
40073202,systemic,prednisolone,prednisolone Injectable Suspension [Predacort 50],0,0,systemic,1550557,1,S,,[365621],RxNorm,Branded Drug Form
40073203,systemic,prednisolone,prednisolone Injectable Suspension [Predaject-50],0,0,systemic,1550557,1,S,,[365620],RxNorm,Branded Drug Form
40073204,systemic,prednisolone,prednisolone Injectable Suspension [Predalone 50],0,0,systemic,1550557,1,S,,[365619],RxNorm,Branded Drug Form
40073436,systemic,prednisolone,prednisolone Injectable Suspension [Predate-50],0,0,systemic,1550557,1,S,,[365618],RxNorm,Branded Drug Form
40073437,systemic,prednisolone,prednisolone Injectable Suspension [Predcor],0,0,systemic,1550557,1,S,,[365617],RxNorm,Branded Drug Form
40073438,systemic,prednisolone,prednisolone Injectable Suspension [Predicort-50],0,0,systemic,1550557,1,S,,[365616],RxNorm,Branded Drug Form
40073439,systemic,prednisolone,prednisolone Injectable Suspension [Pri-Cortin 50],0,0,systemic,1550557,1,S,,[365615],RxNorm,Branded Drug Form
40112721,systemic,prednisolone,prednisolone Injectable Suspension [Pricortin],0,0,systemic,1550557,1,S,,[547221],RxNorm,Branded Drug Form
40479568,unclassified,prednisolone,Prednisolone methylsulfobenzoate,0,0,,1550557,1,S,,[441522005],SNOMED,Substance
40073440,other,prednisolone,prednisolone Ophthalmic Ointment,0,0,other,1550557,1,S,,[373570],RxNorm,Clinical Drug Form
40562608,other,prednisolone,Prednisolone ophthalmic preparation,0,0,other,1550557,1,S,U,[387268000],SNOMED,Substance
36220910,other,prednisolone,prednisolone Ophthalmic Product,0,0,other,1550557,1,C,,[1165757],RxNorm,Clinical Dose Group
40073441,other,prednisolone,prednisolone Ophthalmic Solution,0,0,other,1550557,1,S,,[373576],RxNorm,Clinical Drug Form
40073442,other,prednisolone,prednisolone Ophthalmic Solution [AK-Pred],0,0,other,1550557,1,S,,[363768],RxNorm,Branded Drug Form
40073443,other,prednisolone,prednisolone Ophthalmic Solution [Inflamase Forte],0,0,other,1550557,1,S,,[363767],RxNorm,Branded Drug Form
40073444,other,prednisolone,prednisolone Ophthalmic Solution [Inflamase Mild],0,0,other,1550557,1,S,,[363691],RxNorm,Branded Drug Form
40112722,other,prednisolone,prednisolone Ophthalmic Solution [Isolone Forte],0,0,other,1550557,1,S,,[542616],RxNorm,Branded Drug Form
40073445,other,prednisolone,prednisolone Ophthalmic Solution [Minims Prednisolone],0,0,other,1550557,1,S,,[363903],RxNorm,Branded Drug Form
40073446,other,prednisolone,prednisolone Ophthalmic Solution [Ocu-Pred Forte],0,0,other,1550557,1,S,,[363815],RxNorm,Branded Drug Form
40069320,other,prednisolone,prednisolone Ophthalmic Solution [Ocu-Pred],0,0,other,1550557,1,S,,[363816],RxNorm,Branded Drug Form
40112723,other,prednisolone,prednisolone Ophthalmic Solution [Pred-Phosphate],0,0,other,1550557,1,S,,[542620],RxNorm,Branded Drug Form
40073447,other,prednisolone,prednisolone Ophthalmic Solution [Prednisol],0,0,other,1550557,1,S,,[363766],RxNorm,Branded Drug Form
40073448,other,prednisolone,prednisolone Ophthalmic Solution [Predsol],0,0,other,1550557,1,S,,[363667],RxNorm,Branded Drug Form
40073449,other,prednisolone,prednisolone Ophthalmic Suspension,0,0,other,1550557,1,S,,[373571],RxNorm,Clinical Drug Form
40073450,other,prednisolone,prednisolone Ophthalmic Suspension [Econopred Plus],0,0,other,1550557,1,S,,[365831],RxNorm,Branded Drug Form
40073451,other,prednisolone,prednisolone Ophthalmic Suspension [Econopred],0,0,other,1550557,1,S,,[365821],RxNorm,Branded Drug Form
40073452,other,prednisolone,prednisolone Ophthalmic Suspension [Ocu-Pred-A],0,0,other,1550557,1,S,,[365809],RxNorm,Branded Drug Form
40144214,other,prednisolone,prednisolone Ophthalmic Suspension [Omnipred],0,0,other,1550557,1,S,,[731219],RxNorm,Branded Drug Form
40073453,other,prednisolone,prednisolone Ophthalmic Suspension [Pred Forte],0,0,other,1550557,1,S,,[365822],RxNorm,Branded Drug Form
40078740,other,prednisolone,prednisolone Ophthalmic Suspension [Pred Mild],0,0,other,1550557,1,S,,[365832],RxNorm,Branded Drug Form
36220911,systemic,prednisolone,prednisolone Oral Liquid Product,0,0,systemic,1550557,1,C,,[1165758],RxNorm,Clinical Dose Group
36220912,systemic,prednisolone,prednisolone Oral Product,0,0,systemic,1550557,1,C,,[1165759],RxNorm,Clinical Dose Group
40073454,systemic,prednisolone,prednisolone Oral Solution,0,0,systemic,1550557,1,S,,[373575],RxNorm,Clinical Drug Form
40227406,systemic,prednisolone,prednisolone Oral Solution [AsmalPred Plus],0,0,systemic,1550557,1,S,,[1012207],RxNorm,Branded Drug Form
40130114,systemic,prednisolone,prednisolone Oral Solution [Bubbli-Pred],0,0,systemic,1550557,1,S,,[604203],RxNorm,Branded Drug Form
40150051,systemic,prednisolone,prednisolone Oral Solution [MILLIPRED],0,0,systemic,1550557,1,S,,[795096],RxNorm,Branded Drug Form
40073455,systemic,prednisolone,prednisolone Oral Solution [Orapred],0,0,systemic,1550557,1,S,,[364478],RxNorm,Branded Drug Form
40073456,systemic,prednisolone,prednisolone Oral Solution [Pediapred],0,0,systemic,1550557,1,S,,[93720],RxNorm,Branded Drug Form
40073457,systemic,prednisolone,prednisolone Oral Solution [Prelone],0,0,systemic,1550557,1,S,,[364214],RxNorm,Branded Drug Form
40155457,systemic,prednisolone,prednisolone Oral Solution [Veripred],0,0,systemic,1550557,1,S,,[824888],RxNorm,Branded Drug Form
40149642,systemic,prednisolone,prednisolone Oral Suspension,0,0,systemic,1550557,1,S,,[792956],RxNorm,Clinical Drug Form
40153448,systemic,prednisolone,prednisolone Oral Suspension [Flo-Pred],0,0,systemic,1550557,1,S,,[803307],RxNorm,Branded Drug Form
40073458,systemic,prednisolone,prednisolone Oral Tablet,0,0,systemic,1550557,1,S,,[373578],RxNorm,Clinical Drug Form
40073459,systemic,prednisolone,prednisolone Oral Tablet [Cotolone],0,0,systemic,1550557,1,S,,[369438],RxNorm,Branded Drug Form
40154981,systemic,prednisolone,prednisolone Oral Tablet [MILLIPRED],0,0,systemic,1550557,1,S,,[808117],RxNorm,Branded Drug Form
40073460,systemic,prednisolone,prednisolone Oral Tablet [Prednesol],0,0,systemic,1550557,1,S,,[385141],RxNorm,Branded Drug Form
40244451,systemic,prednisolone,prednisolone Oral Tablet [Prednistab],0,0,systemic,1550557,1,S,,[1191680],RxNorm,Branded Drug Form
40112724,systemic,prednisolone,prednisolone Oral Tablet [Prednoral],0,0,systemic,1550557,1,S,,[541704],RxNorm,Branded Drug Form
40073461,systemic,prednisolone,prednisolone Oral Tablet [Stintisone],0,0,systemic,1550557,1,S,,[369537],RxNorm,Branded Drug Form
36220913,other,prednisolone,prednisolone Otic Product,0,0,other,1550557,1,C,,[1165760],RxNorm,Clinical Dose Group
40073462,systemic,prednisolone,prednisolone Otic Solution,0,0,other,1550557,1,S,,[377392],RxNorm,Clinical Drug Form
40073463,systemic,prednisolone,prednisolone Otic Solution [Predsol],0,0,other,1550557,1,S,,[365356],RxNorm,Branded Drug Form
40073464,other,prednisolone,prednisolone Paste,0,0,other,1550557,1,S,,[451160],RxNorm,Clinical Drug Form
36211784,other,prednisolone,prednisolone Paste Product,0,0,other,1550557,1,C,,[1156757],RxNorm,Clinical Dose Group
19095656,unclassified,prednisolone,prednisolone phosphate,0,0,,1550557,1,S,,[34374],RxNorm,Precise Ingredient
36211785,systemic,prednisolone,prednisolone Pill,0,0,systemic,1550557,1,C,,[1156758],RxNorm,Clinical Dose Group
45291720,unclassified,prednisolone,PREDNISOLONE POWDER,0,0,,1550557,1,S,,[51927114800],NDC,11-digit NDC
40073465,other,prednisolone,prednisolone Rectal Foam,0,0,other,1550557,1,S,,[373574],RxNorm,Clinical Drug Form
40073466,other,prednisolone,prednisolone Rectal Foam [Predfoam],0,0,other,1550557,1,S,,[385800],RxNorm,Branded Drug Form
36211786,other,prednisolone,prednisolone Rectal Product,0,0,other,1550557,1,C,,[1156759],RxNorm,Clinical Dose Group
40073467,other,prednisolone,prednisolone Rectal Suppository,0,0,other,1550557,1,S,,[373577],RxNorm,Clinical Drug Form
40073468,other,prednisolone,prednisolone Rectal Suppository [Predsol],0,0,other,1550557,1,S,,[367523],RxNorm,Branded Drug Form
44852816,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[62991120502],NDC,11-digit NDC
44887030,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[62991120503],NDC,11-digit NDC
45050485,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[38779015305],NDC,11-digit NDC
45101529,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[38779015304],NDC,11-digit NDC
45120827,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[51927155000],NDC,11-digit NDC
45152476,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[38779015303],NDC,11-digit NDC
45169744,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[38779015308],NDC,11-digit NDC
45170847,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[49452599501],NDC,11-digit NDC
45188726,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[51552073505],NDC,11-digit NDC
45210622,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[62991120504],NDC,11-digit NDC
45274478,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[51552073502],NDC,11-digit NDC
45308711,unclassified,prednisolone,PREDNISOLONE SOD PH POWDER,0,0,,1550557,1,S,,[51927446500],NDC,11-digit NDC
45956929,unclassified,prednisolone,Prednisolone sodium metasulfobenzoate,0,0,,1550557,1,S,U,[3576811000001108],SNOMED,Substance
19069010,unclassified,prednisolone,prednisolone sodium metasulphobenzoate,0,0,,1550557,1,S,,[268872],RxNorm,Precise Ingredient
19115038,unclassified,prednisolone,prednisolone sodium phosphate,0,0,,1550557,1,S,,[55062],RxNorm,Precise Ingredient
4321908,unclassified,prednisolone,Prednisolone sodium phosphate,0,0,,1550557,1,S,,[96335004],SNOMED,Substance
45398239,unclassified,prednisolone,PrednisoLONE Sodium Phosphate,,,,1550557,1,S,D,[8630005020],GPI,GPI
45399545,unclassified,prednisolone,PrednisoLONE Sodium Phosphate,,,,1550557,1,S,D,[2210004020],GPI,GPI
40226246,unclassified,prednisolone,prednisolone sodium phosphate 2.5 MG/ML,0,0,,1550557,1,S,,[1012020],RxNorm,Clinical Drug Comp
40226254,unclassified,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML [Cetapred],0,0,,1550557,1,S,,[1012085],RxNorm,Branded Drug Comp
40226255,unclassified,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML [Sulster],0,0,,1550557,1,S,,[1012022],RxNorm,Branded Drug Comp
40226256,unclassified,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML [Supred],0,0,,1550557,1,S,,[1012117],RxNorm,Branded Drug Comp
40226257,unclassified,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML [Vasocidin],0,0,,1550557,1,S,,[1012024],RxNorm,Branded Drug Comp
40226247,other,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Solution,7176,2085,other,1550557,1,S,,[1012021],RxNorm,Clinical Drug
40226248,other,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Solution [Sulster],44,30,other,1550557,1,S,,[1012023],RxNorm,Branded Drug
40226249,other,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Solution [Vasocidin],806,272,other,1550557,1,S,,[1012025],RxNorm,Branded Drug
40226250,other,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension,0,0,other,1550557,1,S,,[1012084],RxNorm,Clinical Drug
40226251,other,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension [Cetapred],0,0,other,1550557,1,S,,[1012087],RxNorm,Branded Drug
40226252,other,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension [Sulster],0,0,other,1550557,1,S,,[1012098],RxNorm,Branded Drug
40226253,other,prednisolone,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension [Supred],0,0,other,1550557,1,S,,[1012118],RxNorm,Branded Drug
40226258,unclassified,prednisolone,prednisolone sodium phosphate 5 MG/ML,0,0,,1550557,1,S,,[1012149],RxNorm,Clinical Drug Comp
40226265,unclassified,prednisolone,prednisolone sodium phosphate 5 MG/ML / sulfacetamide sodium 100 MG/ML [AK-Cide],0,0,,1550557,1,S,,[1012176],RxNorm,Branded Drug Comp
40226266,unclassified,prednisolone,prednisolone sodium phosphate 5 MG/ML / sulfacetamide sodium 100 MG/ML [Metimyd],0,0,,1550557,1,S,,[1012187],RxNorm,Branded Drug Comp
40226267,unclassified,prednisolone,prednisolone sodium phosphate 5 MG/ML / sulfacetamide sodium 100 MG/ML [Optimyd],0,0,,1550557,1,S,,[1012151],RxNorm,Branded Drug Comp
40226268,unclassified,prednisolone,prednisolone sodium phosphate 5 MG/ML / sulfacetamide sodium 100 MG/ML [Vasocidin],0,0,,1550557,1,S,,[1012213],RxNorm,Branded Drug Comp
40226259,other,prednisolone,prednisolone sodium phosphate 5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Solution,0,0,other,1550557,1,S,,[1012150],RxNorm,Clinical Drug
