Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary
40746623,OMOP4710523,Mometasone 0.05 MG/ACTUAT Nasal Spray by Sigma,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21047134,OMOP277759,Mometasone 0.05 MG/ACTUAT Nasal Spray by Sigma-Tau,Marketed Product,Standard,0,0,Drug,RxNorm Extension
43272864,OMOP539282,Mometasone 0.05 MG/ACTUAT Nasal Spray by Terry White Chemists,Marketed Product,Standard,0,0,Drug,RxNorm Extension
43272868,OMOP539309,Mometasone 0.05 MG/ACTUAT [Afonaise],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
36271810,OMOP3122685,Mometasone 0.05 MG/ACTUAT [MOMETASONE SANDOZ],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
36276935,OMOP3127810,Mometasone 0.05 MG/ACTUAT [MOMETASONE TEVA],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
36261587,OMOP3112462,Mometasone 0.05 MG/ACTUAT [Mometasone EG],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
43261876,OMOP539280,Mometasone 0.05 MG/ACTUAT [Uniclar],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964740,OMOP4691218,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [A PROGEN],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964743,OMOP4691221,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [AHNGOOK MOMETASONE FUROATE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964732,OMOP4691210,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [ALER],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964744,OMOP4691222,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [ANTIRUN],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964741,OMOP4691219,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [BICONEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964742,OMOP4691220,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [BR CONEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964760,OMOP4691238,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [CKD MOMETASONE FUROATE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964733,OMOP4691211,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [COBINEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964734,OMOP4691212,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [COBIZAL],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964752,OMOP4691230,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [MOBETA],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964763,OMOP4691241,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [MOMETAL],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964745,OMOP4691223,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [MOMET],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964735,OMOP4691213,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [MONASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964736,OMOP4691214,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [MONITAZON],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964753,OMOP4691231,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [MONONEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964754,OMOP4691232,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [MORITASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964764,OMOP4691242,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [MOTANEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964755,OMOP4691233,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [MOTESONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964746,OMOP4691224,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NACODRIN],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964747,OMOP4691225,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NARINEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964756,OMOP4691234,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NASATIVE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964757,OMOP4691235,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NASOCOBI],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964748,OMOP4691226,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NASOCURE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964765,OMOP4691243,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NASOMEGA],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964758,OMOP4691236,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NASOTASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964749,OMOP4691227,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NAZACARE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964737,OMOP4691215,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NAZATASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964750,OMOP4691228,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NAZOCLIN],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964738,OMOP4691216,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [NEZELEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964759,OMOP4691237,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [OMETASON],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964751,OMOP4691229,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [RANINEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964766,OMOP4691244,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [RHINONEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964731,OMOP4691209,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [Rhinex],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964762,OMOP4691240,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [WHITE NASAL SPRAY],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964739,OMOP4691217,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [YUYU COZALNEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964761,OMOP4691239,Mometasone 0.0500000000000000028 MG/ACTUAT Nasal Spray [ZALCONEX],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964776,OMOP4691254,Mometasone 0.0500000000000000028 MG/ACTUAT [A PROGEN],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964779,OMOP4691257,Mometasone 0.0500000000000000028 MG/ACTUAT [AHNGOOK MOMETASONE FUROATE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964768,OMOP4691246,Mometasone 0.0500000000000000028 MG/ACTUAT [ALER],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964781,OMOP4691258,Mometasone 0.0500000000000000028 MG/ACTUAT [ANTIRUN],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964777,OMOP4691255,Mometasone 0.0500000000000000028 MG/ACTUAT [BICONEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964778,OMOP4691256,Mometasone 0.0500000000000000028 MG/ACTUAT [BR CONEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964797,OMOP4691274,Mometasone 0.0500000000000000028 MG/ACTUAT [CKD MOMETASONE FUROATE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964769,OMOP4691247,Mometasone 0.0500000000000000028 MG/ACTUAT [COBINEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964770,OMOP4691248,Mometasone 0.0500000000000000028 MG/ACTUAT [COBIZAL],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964789,OMOP4691266,Mometasone 0.0500000000000000028 MG/ACTUAT [MOBETA],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964800,OMOP4691277,Mometasone 0.0500000000000000028 MG/ACTUAT [MOMETAL],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964782,OMOP4691259,Mometasone 0.0500000000000000028 MG/ACTUAT [MOMET],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964771,OMOP4691249,Mometasone 0.0500000000000000028 MG/ACTUAT [MONASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964772,OMOP4691250,Mometasone 0.0500000000000000028 MG/ACTUAT [MONITAZON],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964790,OMOP4691267,Mometasone 0.0500000000000000028 MG/ACTUAT [MONONEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964791,OMOP4691268,Mometasone 0.0500000000000000028 MG/ACTUAT [MORITASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964801,OMOP4691278,Mometasone 0.0500000000000000028 MG/ACTUAT [MOTANEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964792,OMOP4691269,Mometasone 0.0500000000000000028 MG/ACTUAT [MOTESONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964783,OMOP4691260,Mometasone 0.0500000000000000028 MG/ACTUAT [NACODRIN],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964784,OMOP4691261,Mometasone 0.0500000000000000028 MG/ACTUAT [NARINEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964793,OMOP4691270,Mometasone 0.0500000000000000028 MG/ACTUAT [NASATIVE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964794,OMOP4691271,Mometasone 0.0500000000000000028 MG/ACTUAT [NASOCOBI],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964785,OMOP4691262,Mometasone 0.0500000000000000028 MG/ACTUAT [NASOCURE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964802,OMOP4691279,Mometasone 0.0500000000000000028 MG/ACTUAT [NASOMEGA],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964795,OMOP4691272,Mometasone 0.0500000000000000028 MG/ACTUAT [NASOTASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964786,OMOP4691263,Mometasone 0.0500000000000000028 MG/ACTUAT [NAZACARE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964773,OMOP4691251,Mometasone 0.0500000000000000028 MG/ACTUAT [NAZATASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964787,OMOP4691264,Mometasone 0.0500000000000000028 MG/ACTUAT [NAZOCLIN],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964774,OMOP4691252,Mometasone 0.0500000000000000028 MG/ACTUAT [NEZELEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964796,OMOP4691273,Mometasone 0.0500000000000000028 MG/ACTUAT [OMETASON],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964788,OMOP4691265,Mometasone 0.0500000000000000028 MG/ACTUAT [RANINEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964803,OMOP4691280,Mometasone 0.0500000000000000028 MG/ACTUAT [RHINONEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964767,OMOP4691245,Mometasone 0.0500000000000000028 MG/ACTUAT [Rhinex],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964799,OMOP4691276,Mometasone 0.0500000000000000028 MG/ACTUAT [WHITE NASAL SPRAY],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964775,OMOP4691253,Mometasone 0.0500000000000000028 MG/ACTUAT [YUYU COZALNEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964798,OMOP4691275,Mometasone 0.0500000000000000028 MG/ACTUAT [ZALCONEX],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
44097090,OMOP1091721,Mometasone 0.1 MG/ACTUAT Dry Powder Inhaler,Clinical Drug,Non-Standard,0,0,Drug,RxNorm Extension
35137869,OMOP4795040,Mometasone 0.1 MG/ACTUAT Inhalation Powder,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
35156327,OMOP4813338,Mometasone 0.1 MG/ACTUAT Inhalation Powder [Asmanex],Branded Drug,Standard,0,0,Drug,RxNorm Extension
21222658,1.92377E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
21186524,3.08328E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
21222665,1.93025E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
21223064,2.18071E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
37794363,57355020,Mometasone 0.1% cream,Gemscript,Non-Standard,0,0,Drug,Gemscript
21279546,2.99259E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
4222338,332049000,Mometasone 0.1% cream,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21186044,2.44019E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
21241546,2.15399E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
21204098,1.95634E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
35317879,54799979,Mometasone 0.1% cream,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
21204615,2.25179E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
21220103,5.30401E+15,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
21255676,332049000,Mometasone 0.1% cream,VMP,Non-Standard,0,0,Drug,dm+d
21278739,2.13034E+16,Mometasone 0.1% cream,AMP,Non-Standard,0,0,Drug,dm+d
37710080,9070020,Mometasone 0.1% cream (A A H Pharmaceuticals Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
46038941,1.92377E+16,Mometasone 0.1% cream (A A H Pharmaceuticals Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21287263,1.92383E+16,Mometasone 0.1% cream (A A H Pharmaceuticals Ltd) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46178262,1.92383E+16,Mometasone 0.1% cream (A A H Pharmaceuticals Ltd) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21212908,1.92382E+16,Mometasone 0.1% cream (A A H Pharmaceuticals Ltd) 30 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46178261,1.92382E+16,Mometasone 0.1% cream (A A H Pharmaceuticals Ltd) 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46046924,2.15399E+16,Mometasone 0.1% cream (Actavis UK Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37779921,45488020,Mometasone 0.1% cream (Actavis UK Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
21213395,2.15401E+16,Mometasone 0.1% cream (Actavis UK Ltd) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46187891,2.15401E+16,Mometasone 0.1% cream (Actavis UK Ltd) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21231927,2.154E+16,Mometasone 0.1% cream (Actavis UK Ltd) 30 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46187890,2.154E+16,Mometasone 0.1% cream (Actavis UK Ltd) 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37710228,9072020,Mometasone 0.1% cream (Alliance Healthcare (Distribution) Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
46039936,1.95634E+16,Mometasone 0.1% cream (Alliance Healthcare (Distribution) Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21212992,1.95636E+16,Mometasone 0.1% cream (Alliance Healthcare (Distribution) Ltd) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46179511,1.95636E+16,Mometasone 0.1% cream (Alliance Healthcare (Distribution) Ltd) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21268663,1.95635E+16,Mometasone 0.1% cream (Alliance Healthcare (Distribution) Ltd) 30 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46179510,1.95635E+16,Mometasone 0.1% cream (Alliance Healthcare (Distribution) Ltd) 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46046075,2.13034E+16,Mometasone 0.1% cream (Auden McKenzie (Pharma Division) Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37776384,45200020,Mometasone 0.1% cream (Auden McKenzie (Pharma Division) Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
46186886,2.13037E+16,Mometasone 0.1% cream (Auden McKenzie (Pharma Division) Ltd) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21306361,2.13037E+16,Mometasone 0.1% cream (Auden McKenzie (Pharma Division) Ltd) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
21194655,2.13035E+16,Mometasone 0.1% cream (Auden McKenzie (Pharma Division) Ltd) 30 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46186885,2.13035E+16,Mometasone 0.1% cream (Auden McKenzie (Pharma Division) Ltd) 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46057971,2.44019E+16,Mometasone 0.1% cream (DE Pharmaceuticals),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37733936,23771021,Mometasone 0.1% cream (DE Pharmaceuticals),Gemscript,Non-Standard,0,0,Drug,Gemscript
21269711,2.44021E+16,Mometasone 0.1% cream (DE Pharmaceuticals) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46200557,2.44021E+16,Mometasone 0.1% cream (DE Pharmaceuticals) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46200558,2.44022E+16,Mometasone 0.1% cream (DE Pharmaceuticals) 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21288369,2.44022E+16,Mometasone 0.1% cream (DE Pharmaceuticals) 30 gram,AMPP,Non-Standard,0,0,Drug,dm+d
37712656,9064020,Mometasone 0.1% cream (Dowelhurst Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
45987692,5.30401E+15,Mometasone 0.1% cream (Dowelhurst Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21191018,5.30411E+15,Mometasone 0.1% cream (Dowelhurst Ltd) 30 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46120567,5.30411E+15,Mometasone 0.1% cream (Dowelhurst Ltd) 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37710082,9071020,Mometasone 0.1% cream (Glenmark Generics (Europe) Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
46039179,1.93025E+16,Mometasone 0.1% cream (Glenmark Pharmaceuticals Europe Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21305883,1.93027E+16,Mometasone 0.1% cream (Glenmark Pharmaceuticals Europe Ltd) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46178539,1.93027E+16,Mometasone 0.1% cream (Glenmark Pharmaceuticals Europe Ltd) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21194168,1.93026E+16,Mometasone 0.1% cream (Glenmark Pharmaceuticals Europe Ltd) 30 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46178538,1.93026E+16,Mometasone 0.1% cream (Glenmark Pharmaceuticals Europe Ltd) 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37795438,57418021,Mometasone 0.1% cream (Mawdsley-Brooks & Company Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
37004161,3.08328E+16,Mometasone 0.1% cream (Mawdsley-Brooks & Company Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21307677,3.0833E+16,Mometasone 0.1% cream (Mawdsley-Brooks & Company Ltd) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
37010280,3.0833E+16,Mometasone 0.1% cream (Mawdsley-Brooks & Company Ltd) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37010279,3.08329E+16,Mometasone 0.1% cream (Mawdsley-Brooks & Company Ltd) 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21288984,3.08329E+16,Mometasone 0.1% cream (Mawdsley-Brooks & Company Ltd) 30 gram,AMPP,Non-Standard,0,0,Drug,dm+d
37790969,52821021,Mometasone 0.1% cream (Sigma Pharmaceuticals Plc),Gemscript,Non-Standard,0,0,Drug,Gemscript
46262627,2.99259E+16,Mometasone 0.1% cream (Sigma Pharmaceuticals Plc),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46268693,2.9926E+16,Mometasone 0.1% cream (Sigma Pharmaceuticals Plc) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21270144,2.9926E+16,Mometasone 0.1% cream (Sigma Pharmaceuticals Plc) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
37719543,16449021,Mometasone 0.1% cream (Teva UK Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
46050232,2.25179E+16,Mometasone 0.1% cream (Teva UK Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46192021,2.25181E+16,Mometasone 0.1% cream (Teva UK Ltd) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21250872,2.25181E+16,Mometasone 0.1% cream (Teva UK Ltd) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
21250871,2.2518E+16,Mometasone 0.1% cream (Teva UK Ltd) 30 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46192020,2.2518E+16,Mometasone 0.1% cream (Teva UK Ltd) 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46047812,2.18071E+16,Mometasone 0.1% cream (Waymade Healthcare Plc),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37783671,47610020,Mometasone 0.1% cream (Waymade Healthcare Plc),Gemscript,Non-Standard,0,0,Drug,Gemscript
21250666,2.18072E+16,Mometasone 0.1% cream (Waymade Healthcare Plc) 100 gram,AMPP,Non-Standard,0,0,Drug,dm+d
46189021,2.18072E+16,Mometasone 0.1% cream (Waymade Healthcare Plc) 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21207929,1.12151E+15,Mometasone 0.1% cream 100 gram,VMPP,Non-Standard,0,0,Drug,dm+d
46102898,1.12151E+15,Mometasone 0.1% cream 100 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46102899,1.24291E+15,Mometasone 0.1% cream 30 gram,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21245157,1.24291E+15,Mometasone 0.1% cream 30 gram,VMPP,Non-Standard,0,0,Drug,dm+d
21186525,3.08331E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
21277755,1.61848E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
21201463,5.30441E+15,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
21296694,1.66412E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
21204839,2.44023E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
21315055,1.60986E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
21240683,1.66387E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
37874844,92222990,Mometasone 0.1% ointment,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
21223066,2.18074E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
42523377,54510979,Mometasone 0.1% ointment,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
21237102,332050000,Mometasone 0.1% ointment,VMP,Non-Standard,0,0,Drug,dm+d
4211575,332050000,Mometasone 0.1% ointment,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21185036,1.81409E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
21260093,2.15402E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
21260069,2.13038E+16,Mometasone 0.1% ointment,AMP,Non-Standard,0,0,Drug,dm+d
